perf_metric,perf_metric_diff,names,method,perf_metric_name,seed
0.5194861305906187,0.001201106436029331,Otu00172,rf,AUC,100
0.5190478416705626,0.0016393953560853713,Otu00229,rf,AUC,100
0.519249649368864,0.0014375876577840119,Otu00004,rf,AUC,100
0.5185581268505532,0.0021291101760947395,Otu00066,rf,AUC,100
0.5210853981611345,-3.98161134486541e-4,Otu00091,rf,AUC,100
0.5182324294841826,0.0024548075424654092,Otu00159,rf,AUC,100
0.5187170796322269,0.0019701573944210793,Otu00007,rf,AUC,100
0.5216888733052829,-0.0010016362786349209,Otu00387,rf,AUC,100
0.5211469534050179,-4.597163783699454e-4,Otu00536,rf,AUC,100
0.5155949041608229,0.005092332865825111,Otu00046,rf,AUC,100
0.5205123110487766,1.7492597787138742e-4,Otu00289,rf,AUC,100
0.5206198379304972,6.739909615083306e-5,Otu00117,rf,AUC,100
0.5188062957768428,0.0018809412498052014,Otu00079,rf,AUC,100
0.516539270687237,0.004147966339410947,Otu00012,rf,AUC,100
0.5189449898706561,0.0017422471559919162,Otu00162,rf,AUC,100
0.5202267414679757,4.604955586723358e-4,Otu00061,rf,AUC,100
0.5186473429951691,0.0020398940314788616,Otu00093,rf,AUC,100
0.5207854137447405,-9.817671809253525e-5,Otu00018,rf,AUC,100
0.5207748948106592,-8.765778401120805e-5,Otu00025,rf,AUC,100
0.5140081034751441,0.006679133551503846,Otu00002,rf,AUC,100
0.5199388343462678,7.484026803802335e-4,Otu00286,rf,AUC,100
0.5211387720118436,-4.5153498519556745e-4,Otu00089,rf,AUC,100
0.5212127941405641,-5.255571139161086e-4,Otu00239,rf,AUC,100
0.5227555711391616,-0.0020683341125136145,Otu00062,rf,AUC,100
0.5207635966962755,-7.635966962749041e-5,Otu00053,rf,AUC,100
0.5205025712949977,1.8466573165032418e-4,Otu00032,rf,AUC,100
0.5190240766713418,0.0016631603553062257,Otu00123,rf,AUC,100
0.5211855228299829,-4.982858033348858e-4,Otu00139,rf,AUC,100
0.51696976780427,0.0037174692223780337,Otu00040,rf,AUC,100
0.5180672432600903,0.002619993766557638,Otu00016,rf,AUC,100
0.5187712326632383,0.0019160043634096624,Otu00101,rf,AUC,100
0.5173714352501169,0.0033158017765311243,Otu00087,rf,AUC,100
0.5216347202742715,-9.47483247623504e-4,Otu00483,rf,AUC,100
0.5211044880785414,-4.1725105189338585e-4,Otu00148,rf,AUC,100
0.520617110799439,7.012622720903305e-5,Otu00049,rf,AUC,100
0.5232261960417641,-0.002538959015116138,Otu00030,rf,AUC,100
0.5167379616643292,0.003949275362318816,Otu00327,rf,AUC,100
0.5209237182484027,-2.3648122175468078e-4,Otu00171,rf,AUC,100
0.5177641421224872,0.0029230949041607612,Otu00129,rf,AUC,100
0.5193225027271311,0.0013647342995168898,Otu00150,rf,AUC,100
0.5166783543712015,0.004008882655446522,Otu00029,rf,AUC,100
0.5205454262116254,1.4181081502262494e-4,Otu00141,rf,AUC,100
0.5183738507090541,0.002313386317593924,Otu00031,rf,AUC,100
0.5227438834346267,-0.002056646407978757,Otu00065,rf,AUC,100
0.5232990494000311,-0.002611812373383149,Otu00044,rf,AUC,100
0.5184038491506935,0.002283387875954501,Otu00136,rf,AUC,100
0.5160947483247624,0.004592488701885555,Otu00024,rf,AUC,100
0.5199349384447561,7.522985818918526e-4,Otu00345,rf,AUC,100
0.5204121863799284,2.750506467196212e-4,Otu00370,rf,AUC,100
0.5186485117656225,0.0020387252610254425,Otu00082,rf,AUC,100
0.5200268817204301,6.603553062178857e-4,Otu00086,rf,AUC,100
0.5366951067477015,-0.016007869721053503,Otu00009,rf,AUC,100
0.5203521894966495,3.3504752999846676e-4,Otu00020,rf,AUC,100
0.5222545582047686,-0.0015673211781206398,Otu00014,rf,AUC,100
0.5151609007324295,0.0055263362942185035,Otu00106,rf,AUC,100
0.5220574255882812,-0.0013701885616331788,Otu00003,rf,AUC,100
0.5213760324139006,-6.887953872526387e-4,Otu00036,rf,AUC,100
0.5181989247311828,0.0024883122954652004,Otu00027,rf,AUC,100
0.517763752532336,0.002923484494312012,Otu00050,rf,AUC,100
0.5206436029297179,4.363409693008968e-5,Otu00075,rf,AUC,100
0.5204756895745676,2.1154745208040726e-4,Otu00102,rf,AUC,100
0.5186118902914134,0.0020753467352345734,Otu00090,rf,AUC,100
0.5195040517375721,0.0011831852890759054,Otu00051,rf,AUC,100
0.519593267882188,0.0010939691444600275,Otu00350,rf,AUC,100
0.5197514414835593,9.357955430886467e-4,Otu00264,rf,AUC,100
0.5213573320866448,-6.700950599968225e-4,Otu00678,rf,AUC,100
0.5183555399719495,0.0023316970546984894,Otu00300,rf,AUC,100
0.515699314321334,0.004987922705314007,Otu00242,rf,AUC,100
0.5083013869409381,0.012385850085709915,Otu00195,rf,AUC,100
0.5214410939691444,-7.538569424964114e-4,Otu00067,rf,AUC,100
0.5195936574723391,0.0010935795543088878,Otu00022,rf,AUC,100
0.518978494623656,0.001708742402992014,Otu00263,rf,AUC,100
0.5187759077450522,0.0019113292815957639,Otu00064,rf,AUC,100
0.519893641888733,7.93595137914993e-4,Otu00108,rf,AUC,100
0.5220371669004208,-0.0013499298737728038,Otu00005,rf,AUC,100
0.5255688016206951,-0.004881564594047094,Otu00047,rf,AUC,100
0.5229877668692535,-0.0023005298426055365,Otu00021,rf,AUC,100
0.5224785725416862,-0.0017913355150381838,Otu00028,rf,AUC,100
0.5205384135889044,1.4882343774358375e-4,Otu00226,rf,AUC,100
0.5192391304347825,0.00144810659186545,Otu00081,rf,AUC,100
0.5195659965716066,0.0011212404550413613,Otu00249,rf,AUC,100
0.520769830138694,-8.259311204605879e-5,Otu00045,rf,AUC,100
0.5252637525323359,-0.004576515505687939,Otu00015,rf,AUC,100
0.5201351877824528,5.52049244195163e-4,Otu00092,rf,AUC,100
0.5200697366370578,6.175003895901865e-4,Otu00094,rf,AUC,100
0.520752688172043,-6.54511453950235e-5,Otu00038,rf,AUC,100
0.5188062957768428,0.0018809412498052014,Otu00026,rf,AUC,100
0.5193626305127006,0.0013246065139473906,Otu00088,rf,AUC,100
0.5203334891693938,3.537478572541719e-4,Otu00205,rf,AUC,100
0.5223636434470936,-0.001676406420445642,Otu00132,rf,AUC,100
0.5196922237805829,9.950132460651018e-4,Otu00055,rf,AUC,100
0.5199049400031167,7.822970235312754e-4,Otu00119,rf,AUC,100
0.5182795698924731,0.00240766713417484,Otu00011,rf,AUC,100
0.5235733208664485,-0.0028860838398004907,Otu00035,rf,AUC,100
0.5190494000311672,0.0016378369954808125,Otu00225,rf,AUC,100
