cv_metric_AUC,logLoss,AUC,prAUC,Accuracy,Kappa,F1,Sensitivity,Specificity,Pos_Pred_Value,Neg_Pred_Value,Precision,Recall,Detection_Rate,Balanced_Accuracy,method,seed
0.673207293868922,0.219065274776723,0.578360891445004,0.516429727939908,0.94273127753304,0,0.970521541950113,1,0,0.94273127753304,NA,0.94273127753304,1,0.94273127753304,0.5,glmnet,100
0.673560359408034,0.218451242442788,0.59273903666427,0.513482799261517,0.94273127753304,0,0.970521541950113,1,0,0.94273127753304,NA,0.94273127753304,1,0.94273127753304,0.5,glmnet,101
0.633674841437632,0.210800429578684,0.716750539180446,0.55588250316772,0.94273127753304,0,0.970521541950113,1,0,0.94273127753304,NA,0.94273127753304,1,0.94273127753304,0.5,glmnet,102
0.686090274841438,0.219411663931094,0.511143062544932,0.501412876405055,0.94273127753304,0,0.970521541950113,1,0,0.94273127753304,NA,0.94273127753304,1,0.94273127753304,0.5,glmnet,103
0.664430232558139,0.212522854519981,0.677210639827462,0.534403587957399,0.94273127753304,0,0.970521541950113,1,0,0.94273127753304,NA,0.94273127753304,1,0.94273127753304,0.5,glmnet,104
0.646252325581395,0.214367558617587,0.710280373831776,0.545903944856214,0.94273127753304,0,0.970521541950113,1,0,0.94273127753304,NA,0.94273127753304,1,0.94273127753304,0.5,glmnet,105
0.683267864693446,0.21664865681705,0.557512580877067,0.516543819673644,0.94273127753304,0,0.970521541950113,1,0,0.94273127753304,NA,0.94273127753304,1,0.94273127753304,0.5,glmnet,106
0.608033403805497,0.217681183139512,0.852624011502516,0.692981632995109,0.94273127753304,0,0.970521541950113,1,0,0.94273127753304,NA,0.94273127753304,1,0.94273127753304,0.5,glmnet,107
0.637559408033827,0.208381404936763,0.699137311286844,0.593769254866727,0.94273127753304,0,0.970521541950113,1,0,0.94273127753304,NA,0.94273127753304,1,0.94273127753304,0.5,glmnet,108
0.683091966173362,0.217934722096977,0.615384615384615,0.517748989366416,0.94273127753304,0,0.970521541950113,1,0,0.94273127753304,NA,0.94273127753304,1,0.94273127753304,0.5,glmnet,109
0.663569238900634,0.212216761393334,0.714593817397556,0.54621043432512,0.94273127753304,0,0.970521541950113,1,0,0.94273127753304,NA,0.94273127753304,1,0.94273127753304,0.5,glmnet,110
0.677621881606765,0.21470191797286,0.615025161754134,0.534486594393035,0.94273127753304,0,0.970521541950113,1,0,0.94273127753304,NA,0.94273127753304,1,0.94273127753304,0.5,glmnet,111
0.641736575052854,0.218400022638221,0.694104960460101,0.544476059172168,0.94273127753304,0,0.970521541950113,1,0,0.94273127753304,NA,0.94273127753304,1,0.94273127753304,0.5,glmnet,112
0.669884989429176,0.215861694933817,0.663910855499641,0.528498405567394,0.94273127753304,0,0.970521541950113,1,0,0.94273127753304,NA,0.94273127753304,1,0.94273127753304,0.5,glmnet,113
0.673561416490486,0.216772594744169,0.582314881380302,0.518776413148351,0.94273127753304,0,0.970521541950113,1,0,0.94273127753304,NA,0.94273127753304,1,0.94273127753304,0.5,glmnet,114
0.596275687103594,0.207666791081508,0.807332854061826,0.620162632885375,0.94273127753304,0,0.970521541950113,1,0,0.94273127753304,NA,0.94273127753304,1,0.94273127753304,0.5,glmnet,115
0.682712473572939,0.215324111418993,0.599568655643422,0.549411790756977,0.93832599118942706,-0.00824873096446748,0.968181818181818,0.995327102803738,0,0.942477876106195,0,0.942477876106195,0.995327102803738,0.93832599118942706,0.497663551401869,glmnet,116
0.669011839323467,0.213456127950647,0.621495327102804,0.545105804279551,0.94273127753304,0,0.970521541950113,1,0,0.94273127753304,NA,0.94273127753304,1,0.94273127753304,0.5,glmnet,117
0.657480972515856,0.211114583300734,0.61214953271028,0.565063945004134,0.94273127753304,0,0.970521541950113,1,0,0.94273127753304,NA,0.94273127753304,1,0.94273127753304,0.5,glmnet,118
0.639473361522199,0.210815331601132,0.710639827462257,0.565972026476668,0.94273127753304,0,0.970521541950113,1,0,0.94273127753304,NA,0.94273127753304,1,0.94273127753304,0.5,glmnet,119
0.708262473572939,0.214835121012546,0.589863407620417,0.521394798255079,0.94273127753304,0,0.970521541950113,1,0,0.94273127753304,NA,0.94273127753304,1,0.94273127753304,0.5,glmnet,120
0.671914270613108,0.21695583191207,0.665708123652049,0.526623800341327,0.94273127753304,0,0.970521541950113,1,0,0.94273127753304,NA,0.94273127753304,1,0.94273127753304,0.5,glmnet,121
0.688860993657505,0.219243225585481,0.542415528396837,0.507713542846725,0.94273127753304,0,0.970521541950113,1,0,0.94273127753304,NA,0.94273127753304,1,0.94273127753304,0.5,glmnet,122
0.654395665961945,0.210342079320646,0.715312724658519,0.585086060861065,0.94273127753304,0,0.970521541950113,1,0,0.94273127753304,NA,0.94273127753304,1,0.94273127753304,0.5,glmnet,123
0.655630761099366,0.213119122521028,0.660675772825306,0.535148091818052,0.94273127753304,0,0.970521541950113,1,0,0.94273127753304,NA,0.94273127753304,1,0.94273127753304,0.5,glmnet,124
0.668591649048626,0.218718056334631,0.613946800862689,0.515818031723422,0.94273127753304,0,0.970521541950113,1,0,0.94273127753304,NA,0.94273127753304,1,0.94273127753304,0.5,glmnet,125
0.673091014799154,0.212728379340106,0.672178289000719,0.557482629119575,0.94273127753304,0,0.970521541950113,1,0,0.94273127753304,NA,0.94273127753304,1,0.94273127753304,0.5,glmnet,126
0.661898414376321,0.215037489143316,0.666427030913012,0.5322327440385,0.94273127753304,0,0.970521541950113,1,0,0.94273127753304,NA,0.94273127753304,1,0.94273127753304,0.5,glmnet,127
