perf_metric,perf_metric_diff,names,method,perf_metric_name,seed
0.6619135071090048,-0.01143957345971569,Otu00001,glmnet,AUC,100
0.6509626777251185,-4.887440758294392e-4,Otu00002,glmnet,AUC,100
0.6534212085308058,-0.00294727488151669,Otu00003,glmnet,AUC,100
0.6494875592417061,9.863744075829797e-4,Otu00004,glmnet,AUC,100
0.6556368483412323,-0.00516291469194318,Otu00005,glmnet,AUC,100
0.6513062796208531,-8.32345971564008e-4,Otu00006,glmnet,AUC,100
0.6513832938388626,-9.093601895735492e-4,Otu00007,glmnet,AUC,100
0.6556575829383887,-0.00518364928909964,Otu00008,glmnet,AUC,100
0.6592298578199052,-0.0087559241706161,Otu00009,glmnet,AUC,100
0.649739336492891,7.345971563981202e-4,Otu00010,glmnet,AUC,100
0.6399200236966824,0.01055390995260663,Otu00011,glmnet,AUC,100
0.6569727488151659,-0.0064988151658768,Otu00012,glmnet,AUC,100
0.6490817535545024,0.00139218009478669,Otu00013,glmnet,AUC,100
0.6452428909952608,0.00523104265402829,Otu00014,glmnet,AUC,100
0.652079383886256,-0.00160545023696689,Otu00015,glmnet,AUC,100
0.6510367298578198,-5.627962085307248e-4,Otu00016,glmnet,AUC,100
0.6514277251184833,-9.537914691942762e-4,Otu00017,glmnet,AUC,100
0.6506605450236966,-1.866113744075637e-4,Otu00018,glmnet,AUC,100
0.6441824644549763,0.00629146919431278,Otu00019,glmnet,AUC,100
0.6534686018957346,-0.00299466824644556,Otu00020,glmnet,AUC,100
0.6482109004739337,0.00226303317535536,Otu00021,glmnet,AUC,100
0.6517802132701422,-0.00130627962085316,Otu00022,glmnet,AUC,100
0.6511226303317535,-6.48696682464478e-4,Otu00023,glmnet,AUC,100
0.6467950236966824,0.00367890995260666,Otu00024,glmnet,AUC,100
0.6493483412322274,0.00112559241706167,Otu00025,glmnet,AUC,100
0.6656101895734596,-0.01513625592417056,Otu00026,glmnet,AUC,100
0.6532819905213271,-0.002808056872038,Otu00027,glmnet,AUC,100
0.6502251184834122,2.488151658768256e-4,Otu00028,glmnet,AUC,100
0.6527251184834124,-0.00225118483412334,Otu00029,glmnet,AUC,100
0.6399140995260663,0.01055983412322281,Otu00030,glmnet,AUC,100
0.6489691943127961,0.00150473933649297,Otu00031,glmnet,AUC,100
0.6488921800947867,0.0015817535545024,Otu00032,glmnet,AUC,100
0.6518305687203791,-0.00135663507109007,Otu00033,glmnet,AUC,100
0.6465639810426541,0.00390995260663495,Otu00034,glmnet,AUC,100
0.6472659952606635,0.00320793838862554,Otu00035,glmnet,AUC,100
0.6509834123222749,-5.094786729857859e-4,Otu00036,glmnet,AUC,100
0.6485189573459715,0.00195497630331753,Otu00037,glmnet,AUC,100
0.6502251184834122,2.488151658768256e-4,Otu00038,glmnet,AUC,100
0.650625,-1.5106635071093777e-4,Otu00039,glmnet,AUC,100
0.6535959715639811,-0.00312203791469201,Otu00040,glmnet,AUC,100
0.6505835308056872,-1.095971563981335e-4,Otu00041,glmnet,AUC,100
0.6513536729857821,-8.797393364929906e-4,Otu00042,glmnet,AUC,100
0.6595379146919431,-0.00906398104265404,Otu00043,glmnet,AUC,100
0.6497186018957346,7.553317535544668e-4,Otu00044,glmnet,AUC,100
0.6521060426540285,-0.00163210900473942,Otu00045,glmnet,AUC,100
0.6526244075829384,-0.00215047393364931,Otu00046,glmnet,AUC,100
0.6512648104265402,-7.908767772510927e-4,Otu00047,glmnet,AUC,100
0.6512411137440758,-7.671800947867125e-4,Otu00048,glmnet,AUC,100
0.6501777251184834,2.962085308056972e-4,Otu00049,glmnet,AUC,100
0.6556901658767772,-0.00521623222748812,Otu00050,glmnet,AUC,100
0.6468986966824645,0.0035752369668246,Otu00051,glmnet,AUC,100
0.6430450236966824,0.00742890995260669,Otu00052,glmnet,AUC,100
0.6521178909952607,-0.00164395734597166,Otu00053,glmnet,AUC,100
0.6517624407582939,-0.00128850710900485,Otu00054,glmnet,AUC,100
0.6497719194312797,7.020142180094169e-4,Otu00055,glmnet,AUC,100
0.6517328199052134,-0.00125888625592429,Otu00056,glmnet,AUC,100
0.6479739336492891,0.00249999999999994,Otu00057,glmnet,AUC,100
0.6527251184834122,-0.00225118483412312,Otu00059,glmnet,AUC,100
0.6465373222748815,0.00393661137440759,Otu00060,glmnet,AUC,100
0.6475236966824645,0.00295023696682461,Otu00061,glmnet,AUC,100
0.6464395734597156,0.00403436018957348,Otu00062,glmnet,AUC,100
0.6498193127962085,6.546208530805453e-4,Otu00063,glmnet,AUC,100
0.6493809241706161,0.00109300947867296,Otu00065,glmnet,AUC,100
0.6482049763033175,0.00226895734597154,Otu00066,glmnet,AUC,100
0.6489366113744076,0.00153732227488145,Otu00067,glmnet,AUC,100
0.6485693127962086,0.00190462085308051,Otu00070,glmnet,AUC,100
0.6505924170616113,-1.1848341232223449e-4,Otu00071,glmnet,AUC,100
0.6427932464454976,0.00768068720379144,Otu00072,glmnet,AUC,100
0.6507494075829383,-2.7547393364923956e-4,Otu00073,glmnet,AUC,100
0.6506516587677724,-1.777251184833517e-4,Otu00074,glmnet,AUC,100
0.6496208530805687,8.530805687203546e-4,Otu00077,glmnet,AUC,100
0.6515847156398104,-0.00111078199052128,Otu00078,glmnet,AUC,100
0.6557908767772511,-0.00531694312796204,Otu00079,glmnet,AUC,100
0.6532020142180095,-0.00272808056872042,Otu00082,glmnet,AUC,100
0.6506516587677724,-1.777251184833517e-4,Otu00083,glmnet,AUC,100
0.6488388625592417,0.00163507109004734,Otu00084,glmnet,AUC,100
0.6518868483412322,-0.00141291469194315,Otu00085,glmnet,AUC,100
0.6503376777251185,1.3625592417054744e-4,Otu00086,glmnet,AUC,100
0.6511315165876778,-6.5758293838869e-4,Otu00087,glmnet,AUC,100
0.6505835308056872,-1.095971563981335e-4,Otu00088,glmnet,AUC,100
0.6483145734597155,0.00215936018957352,Otu00090,glmnet,AUC,100
0.6481072274881516,0.00236670616113743,Otu00091,glmnet,AUC,100
0.6502014218009478,2.725118483413169e-4,Otu00092,glmnet,AUC,100
0.6506279620853079,-1.540284360188604e-4,Otu00093,glmnet,AUC,100
0.6493572274881516,0.00111670616113745,Otu00094,glmnet,AUC,100
0.6464040284360189,0.00406990521327022,Otu00095,glmnet,AUC,100
0.6490787914691942,0.00139514218009484,Otu00096,glmnet,AUC,100
0.6555983412322274,-0.0051244075829383,Otu00097,glmnet,AUC,100
0.6450710900473934,0.00540284360189569,Otu00098,glmnet,AUC,100
0.6508827014218009,-4.087677725118643e-4,Otu00099,glmnet,AUC,100
0.6503436018957346,1.3033175355448012e-4,Otu00101,glmnet,AUC,100
0.6533027251184833,-0.00282879146919423,Otu00103,glmnet,AUC,100
0.6508975118483413,-4.235781990522547e-4,Otu00105,glmnet,AUC,100
0.6499792654028436,4.946682464455066e-4,Otu00106,glmnet,AUC,100
0.6496149289099526,8.59004739336422e-4,Otu00108,glmnet,AUC,100
0.6506368483412323,-1.6291469194318342e-4,Otu00110,glmnet,AUC,100
0.6487944312796208,0.00167950236966829,Otu00111,glmnet,AUC,100
0.6509449052132702,-4.709715639811263e-4,Otu00112,glmnet,AUC,100
0.6514484597156398,-9.745260663507338e-4,Otu00117,glmnet,AUC,100
0.6505598341232228,-8.590047393375322e-5,Otu00119,glmnet,AUC,100
